mu_c,eps_c,mu_e,eps_e
0.377084397566997,0.377084397566997,0.387488917152345,0.387488917152345
0.843202873727193,0.466118476160196,0.862031873441566,0.474542956289221
1.26302473938064,0.419821865653448,1.28608383947414,0.424051966032571
1.61783294919362,0.354808209812979,1.6431166121196,0.357032772645464
1.91976898922423,0.301936040030608,1.94647427151145,0.303357659391848
2.18164088519956,0.261871895975328,2.20939928355792,0.262925012046473
2.41280299443312,0.231162109233567,2.44140646671696,0.232007183159036
2.61980426667081,0.20700127223769,2.64911410843077,0.207707641713814
2.80730965010448,0.187505383433667,2.83722339028417,0.188109281853398
2.97873953710101,0.171429886996527,-0.0977336608344292,-2.9349570511186
3.13667412305338,0.157934585952373,-1.04622588907798,-0.948492228243554
3.28310921436736,0.14643509131398,-1.52533651202471,-0.479110622946728
3.41962205499117,0.136512840623808,-1.87125162940879,-0.345915117384081
3.54748206993969,0.127860014948519,-2.15321259562397,-0.281960966215182
3.66772701028497,0.120244940345277,-2.39551004378191,-0.242297448157941
3.78121672295752,0.11348971267255,-0.0455042440543463,2.35000579972757
3.88867203276426,0.107455309806746,0.898319826240316,0.943824070294662
3.99070345476261,0.10203142199835,1.40155013496862,0.503230308728303
4.08783279301558,0.0971293382529663,1.76530844648863,0.363758311520013
4.18050965650085,0.0926768634852718,2.06062144668352,0.29531300019489
4.26912427356623,0.0886146170653825,0.0770531906192673,-1.98356825606426
4.35401756469567,0.084893291129443,-0.829975978945584,-0.907029169564852
4.43548915327862,0.0814715885829419,-1.34041329725381,-0.510437318308228
4.51380380411502,0.0783146508364075,-1.71232778207308,-0.371914484819265
4.58919664807586,0.0753928439608314,-2.01426215756138,-0.301934375488307
4.66187745898283,0.0726808109069726,-2.27217136880283,-0.257909211241445
4.73203418278183,0.070156723799003,-2.49880725256644,-0.22663588376361
4.79983587124906,0.0678016884672252,-0.0311468751736443,2.4676603773928
4.86543513733219,0.0655992660831338,0.921383344352304,0.952530219525949
4.92897022310457,0.0635350857723833,1.42170011940519,0.500316775052885
4.99056675166783,0.0615965285632538,1.78271112816913,0.361011008763937
5.05033921941615,0.0597724677483267,2.07585588988562,0.293144761716493
-4.01031439834708,-9.06065361776324,2.32680258885973,0.250946698974113
-4.16119143651909,-0.150877038172011,2.54784988701717,0.221047298157441
-4.28638980855214,-0.125198372033044,2.74608415973059,0.198234272713416
-4.39521980777968,-0.108829999227542,2.92610537615137,0.180021216420782
-4.49268734156282,-0.097467533783141,3.0911414551011,0.165036078949725
-4.58177503704211,-0.0890876954792873,3.24357978185406,0.152438326752962
-4.66439239097784,-0.0826173539357333,3.38525282182729,0.141673039973226
-4.741829600936,-0.0774372099581527,3.5176062611109,0.132353439283616
3.6462845439918,8.38811414492779,3.64180510863394,0.124198847523044
3.83829451679572,0.192009972803926,3.75880430067904,0.116999192045097
3.98890315704573,0.150608640250012,3.86939765812098,0.11059335744194
4.11584469420906,0.126941537163329,3.97425295655103,0.104855298430047
4.22744227304516,0.111597578836096,4.07393771812907,0.0996847615780415
4.32823433355796,0.100792060512798,4.16893859638376,0.0950008782546932
4.42094796064982,0.0927136270918593,4.25967621450276,0.0907376181189996
4.50733980496169,0.0863918443118791,-1.88750663694769,-6.14718285145045
4.58860341922505,0.0812636142633557,-2.40296529813336,-0.515458661185669
4.66558543069489,0.0769820114698363,-2.69373769472652,-0.290772396593165
4.73890839869282,0.0733229679979314,-2.91342575568769,-0.219688060961163
4.80904447111153,0.0701360724187135,-3.09744948318339,-0.184023727495703
-3.44499073349127,-8.2540352046028,-3.25939806399057,-0.161948580807177
-3.66703807075513,-0.222047337263857,-3.40584190267906,-0.14644383868849
-3.83411894056223,-0.167080869807099,-3.54046406141025,-0.134622158731195
-3.97205655085534,-0.137937610293116,-3.66556481370476,-0.125100752294506
-4.09190495741713,-0.119848406561787,-3.78270519920493,-0.117140385500169
-4.19936792435005,-0.107462966932917,-3.89301501532465,-0.110309816119723
-4.29774600332744,-0.0983780789773956,-3.99735355375842,-0.104338538433769
-4.3891074421382,-0.0913614388107592,1.39609115294058,5.393444706699
-4.47482845770804,-0.0857210155698356,2.02316669037066,0.627075537430081
-4.55586971211147,-0.081041254403432,2.35512348794247,0.331956797571807
-4.63292899225072,-0.0770592801392458,2.60331419278238,0.248190704839917
-4.70653061297675,-0.0736016207260384,2.81053535089715,0.20722115811477
-4.77708027190293,-0.0705496589261796,2.99239780766917,0.181862456772014
3.27699723021148,8.05407750211442,-0.274633146107124,-3.26703095377629
3.52480567500957,0.247808444798083,-1.17729643403984,-0.902663287932714
3.7051896469188,0.180383971909229,-1.63127287858491,-0.453976444545074
3.85190571164749,0.146716064728692,-1.9615740654063,-0.33030118682139
3.9783873452321,0.126481633584607,-2.23232945506107,-0.27075538965477
4.09128451556935,0.112897170337256,-2.4660128507147,-0.233683395653624
-2.0731969447333,-6.16448146030265,-0.0254022171258668,2.44061063358883
-2.53844176319323,-0.465244818459927,0.921162436722151,0.946564653848018
-2.81148888816919,-0.27304712497596,1.42078205003204,0.499619613309893
-3.01933637103209,-0.207847482862904,1.78173446131028,0.360952411278241
-3.19379958495578,-0.174463213923694,2.07493787364849,0.293203412338209
-3.34749072458422,-0.153691139628434,2.32596221843403,0.251024344785538
-3.48661150308438,-0.139120778500159,2.54708336766732,0.221121149233291
-3.61466238057794,-0.128050877493568,2.74538283508322,0.198299467415902
0.811055085369717,4.42571746594766,2.92546047189043,0.180077636807211
1.58199481583011,0.770939730460394,3.09054526193791,0.165084790047472
1.96840661598938,0.386411800159271,3.24302581184535,0.152480549907445
2.2530453030759,0.284638687086517,3.38473568105021,0.141709869204862
2.48880599493455,0.235760691858654,3.51712146655581,0.132385785505595
2.6942959431591,0.205489948224545,3.64134891705841,0.124227450502597
2.8782479591064,0.183952015947297,3.75837356569028,0.117024648631872
3.04559010782347,0.167342148717075,3.86898971557445,0.110616149884177
3.19947958251446,0.153889474690985,3.97386553395729,0.104875818382832
-0.298139266621543,-3.497618849136,-1.32932869827446,-5.30319423223174
-1.20792392679452,-0.909784660172977,-1.97300782049627,-0.64367912222181
-1.65517390421996,-0.447249977425438,-2.31098723415529,-0.337979413659021
-1.97907313591747,-0.323899231697514,-2.56330178068666,-0.252314546531378
-2.24433536303426,-0.265262227116787,-2.7738331370715,-0.210531356384835
-0.0834793028242777,2.16085606020998,-2.95849516472836,-0.18466202765686
0.846306191794659,0.929785494618937,-3.12481082242237,-0.166315657694007
1.3529313353667,0.50662514357204,-3.27699704571153,-0.152186223289163
1.71936980797504,0.366438472608339,-3.41772364735896,-0.140726601647434
2.01644654665195,0.297076738676909,-3.54883753795831,-0.131113890599342
2.27029714984807,0.253850603196125,-3.67170098454832,-0.122863446590018
2.49356275442706,0.223265604578985,-3.78736638733455,-0.115665402786231
2.69354418892639,0.199981434499332,-3.89667460174914,-0.109308214414584
2.87497697497036,0.181432786043969,-4.00031441730802,-0.103639815558879
3.04117764664796,0.166200671677598,1.38182922951468,5.3821436468227
3.1945936184633,0.153415971815342,2.01279089118903,0.630961661674346
3.33709936724226,0.142505748778966,2.34605191359303,0.333261022404
3.47017083644045,0.133071469198186,2.59510690057544,0.249054986982408
3.59499537812868,0.124824541688232,2.80301174142234,0.207904840846902
3.7125447900746,0.117549411945922,2.985448621007,0.182436879584663
3.82362586152851,0.111081071453905,3.14984054241625,0.164391921409244
3.92891650959057,0.105290648062063,3.30034556091991,0.150505018503662
4.02899230458227,0.100075794991701,3.4395918130884,0.139246252168491
-1.33031108065174,-5.35930338523401,3.56939402186636,0.12980220877796
-1.97468233704949,-0.644371256397752,3.69108863898377,0.121694617117417
-2.31071386325906,-0.336031526209562,3.80570700623257,0.114618367248794
-2.5607304076947,-0.250016544435641,3.91407264467846,0.108365638445888
-2.76897740906555,-0.208247001370852,4.01685998471137,0.102787340032913
-2.95149432984637,-0.182516920780822,4.11463205983178,0.0977720751204147
-3.11584589223334,-0.164351562386965,4.20786598098939,0.0932339211576046
0.276243319700083,3.39208921193342,4.29697090755221,0.0891049265628163
1.186270663238,0.910027343537913,4.38230118054852,0.0853302729963143
1.6365996376954,0.450328974457407,4.46416620202234,0.0818650214738196
1.96283024936812,0.32623061167272,4.54283804492262,0.0786718429002816
2.22991114757994,0.267080898211815,4.61855743052322,0.0757193856006
2.46041804659071,0.230506899010774,4.69153850051647,0.0729810699932519
2.66496354095849,0.204545494367782,4.76197267929777,0.0704341787812941
2.84958851490754,0.184624973949045,-3.19934629685187,-7.96131897614964
3.0181938336269,0.168605318719364,-3.46038372183857,-0.261037424986697
3.17351779775506,0.155323964128153,-3.64786095433094,-0.187477232492374
3.31759367320994,0.144075875454885,-3.79962146755618,-0.151760513225239
3.45199133455252,0.13439766134258,-3.93020969466017,-0.130588227103984
-0.523907211386775,-3.9758985459393,-4.04668575792353,-0.116476063263363
-1.37621970597047,-0.852312494583697,-4.15297290827031,-0.106287150346784
-1.79504714924193,-0.418827443271454,-4.25146019817532,-0.09848728990501
-2.10062060899853,-0.305573459756602,-4.3437050802217,-0.0922448820463764
-2.35223716848611,-0.251616559487581,-4.43077934455151,-0.0870742643298133
-2.57048822681006,-0.21825105832395,-4.51345432761056,-0.082674983059046
-2.76501879563537,-0.194530568825311,-4.59230658881403,-0.0788522612034672
-2.94129219381634,-0.176273398180973,-4.66778133156126,-0.0754747427472303
-3.10282458078414,-0.161532386967798,3.04541789994141,7.71319923150266
-3.25208215673296,-0.149257575948815,3.3310475316216,0.28562963168019
-3.39089857612948,-0.138816419396524,3.53038374386844,0.199336212246843
-3.52069351857719,-0.129794942447711,3.68995345818276,0.159569714314323
-3.64259861931378,-0.121905100736593,3.82654378385718,0.136590325674417
-3.75753577513043,-0.114937155816647,3.94803383316271,0.121490049305527
-3.86626884907714,-0.108733073946708,4.05870819013529,0.110674356972586
-3.96943945240633,-0.103170603329189,4.16113736056087,0.102429170425581
1.2282466352703,5.19768608767663,4.25697995716234,0.0958425966014645
1.89743915633177,0.669192521061466,4.34736969876165,0.0903897415993148
2.24271732453839,0.34527816820662,4.43311924988322,0.0857495511215624
2.49910736875677,0.256390044218379,4.51483496046103,0.0817157105778198
2.71247947483408,0.213372106077311,4.59298494129944,0.0781499808384017
2.89933146038577,0.186851985551694,4.66794124320548,0.0749563019060421
-0.153607057551381,-3.05293851793715,-3.00549558437138,-7.67343682757685
-1.0854935247914,-0.931886467240023,-3.29827182946396,-0.292776245092587
-1.55314414685921,-0.467650622067804,-3.50087383125199,-0.202602001788025
-1.89090432129701,-0.337760174437807,-3.66253781204306,-0.161663980791069
-2.16652674658313,-0.275622425286112,-3.80071266694039,-0.138174854897338
-2.40371595986595,-0.237189213282826,-3.92351289192399,-0.122800224983598
-2.61365933794735,-0.209943378081402,-4.03532534942836,-0.111812457504364
-2.80274265965976,-0.189083321712405,-4.13877143648726,-0.103446087058904
0.0392998346180087,2.84204249427777,-4.23553798695589,-0.096766550468626
1.00031088639091,0.961011051772903,-4.32677594593028,-0.0912379589743919
1.48476755862681,0.484456672235896,-4.41330945253012,-0.0865335065998423
1.8328455442197,0.348077985592896,-4.49575311162872,-0.082443659098601
2.11579761421121,0.282952069991503,-4.57458136391063,-0.0788282522819096
2.35858357448937,0.242785960278161,-4.650171360135,-0.0755899962243717
2.57297960750453,0.214396033015157,-4.7228304695604,-0.0726591094253986
2.76570315785544,0.192723550350916,-4.79281451814222,-0.0699840485818152
2.94109115902389,0.175388001168451,-4.86034024133683,-0.0675257231946179
-0.109386041762558,-3.05047720078645,3.56184123164076,8.42218147297759
-1.06099158020632,-0.951605538443762,3.76812834505865,0.206287113417887
-1.53468469259199,-0.473693112385671,3.92704750628215,0.158919161223508
-1.87555676607607,-0.340872073484076,4.05982803519544,0.132780528913287
-2.15322632596884,-0.277669559892768,4.17600495597345,0.116176920778008
-2.3919233944383,-0.238697068469461,4.28063851632392,0.104633560350471
-2.60304545815521,-0.211122063716909,4.37671285078711,0.0960743344631877
-2.7930838653344,-0.190038407179193,4.4661239738683,0.0894111230811904
-2.96622834775927,-0.173144482424867,4.55014698032026,0.0840230064519571
-3.12541507638267,-0.159186728623404,-2.97731055682715,-7.5274575371474
-3.2728187730427,-0.14740369666003,-3.27244418002847,-0.295133623201321
-3.410113578201,-0.137294805158299,-3.47645482343374,-0.204010643405269
-3.53862508322406,-0.128511505023058,-3.6392458308156,-0.162791007381867
-3.65942566218127,-0.120800578957209,-3.77841889583121,-0.139173065015606
-3.77339771159356,-0.113972049412298,-3.90213732497683,-0.123718429145626
-3.8812774699767,-0.107879758383137,-4.0148065409438,-0.112669215966967
-3.98368643781612,-0.102408967839419,-4.11905621259705,-0.104249671653246
-4.08115453208205,-0.0974680942659282,-4.21657773086436,-0.0975215182673112
1.42472194230588,5.50587647438792,2.01756156657297,6.23413929743733
2.04650802078833,0.621786078482456,2.50110903563503,0.483547469062053
2.37422273308667,0.327714712298342,2.78094815881784,0.279839123182813
2.61849595959695,0.244273226510278,2.99352685845394,0.212578699636104
2.82210229069974,0.203606331102786,3.17192504383305,0.178398185379108
3.00067233502689,0.178570044327153,3.32908334080915,0.157158296976093
3.16159778497466,0.160925449947769,3.47132175242227,0.14223841161312
3.30900078635953,0.147403001384867,3.60219831766976,0.130876565247493
3.44547037896924,0.136469592609711,3.72393610102681,0.121737783357046
3.57278268588958,0.127312306920343,-1.00309113122419,-4.727027232251
3.69223838832467,0.119455702435091,-1.72500625799908,-0.721915126774884
3.80483689750661,0.112598509181937,-2.09392236095122,-0.368916102952143
3.91137383982369,0.106536942317076,-2.36771709770424,-0.273794736753021
4.0124995655948,0.101125725771119,-2.59544398766522,-0.227726889960983
4.10875644485168,0.0962568792568776,-2.79453521617863,-0.199091228513411
4.20060389635743,0.091847451505745,-2.97320499119851,-0.178669775019875
-1.66013032910071,-5.86073422545813,-3.13609201581621,-0.1628870246177
-2.2270765124877,-0.566946183386989,-3.28616710324976,-0.150075087433553
-2.53487888742264,-0.307802374934945,-3.42550777370762,-0.139340670457852
-2.76541905274213,-0.230540165319486,-3.55565861726399,-0.130150843556376
-2.95787290383981,-0.192453851097682,-3.6778184651135,-0.122159847849506
-3.12688741266089,-0.16901450882108,0.876663956433558,4.55448242154706
-3.27945298028277,-0.15256556762188,1.63344465582615,0.756780699392594
-3.41946746919215,-0.140014488909384,2.0154170837108,0.381972427884652
-3.54936474241856,-0.129897273226405,2.29787724164616,0.28246015793536
-3.6708007725903,-0.121436030171738,2.53233145680041,0.234454215154244
-3.78497841857355,-0.114177645983256,2.73694280635154,0.20461134955113
-3.8928157499888,-0.107837331415247,2.92025831532497,0.183315508973428
1.12116728575967,5.01398303574847,-0.174277251286358,-3.09453556661132
1.81634516893188,0.695177883172212,-1.10470778355844,-0.930430532272078
2.17161833511505,0.35527316618317,-1.57261954920245,-0.467911765644013
2.43491085965526,0.263292524540205,-1.91150376225582,-0.33888421305337
2.65381219724487,0.218901337589615,-2.18841773434373,-0.276913972087914
2.84531628335007,0.191504086105198,-2.4268424089568,-0.238424674613072
3.01740669441527,0.172090411065199,-2.6379010730462,-0.211058664089399
3.17455474808114,0.157148053665872,0.0200025702967799,2.65790364334298
3.31959614310698,0.145041395025838,0.972700850911411,0.952698280614631
3.45449690852305,0.134900765416069,1.46432285270663,0.491622001795215
3.58070956577757,0.126212657254527,1.81905197911668,0.354729126410058
3.6993570551364,0.118647489358827,2.10754632163088,0.288494342514201
3.8113364575511,0.111979402414702,2.35490692187632,0.247360600245437
3.91738200606916,0.106045548518056,2.5731014125922,0.218194490715876
-1.1458703817477,-5.06325238781686,2.76901092038761,0.195909507795416
-1.83534376800441,-0.689473386256704,2.94710068936479,0.178089768977177
-2.18829580546078,-0.352952037456367,3.11050629203673,0.163405602671938
-2.44996287537795,-0.261667069917172,3.26154963273339,0.151043340696664
-2.6675568292454,-0.217593953867457,3.40201543930134,0.140465806567949
-2.85796030087654,-0.190403471631133,-0.540158119391395,-3.94217355869274
-3.02910609687162,-0.171145795995081,-1.38596993273271,-0.845811813341318
-3.18543441772711,-0.156328320855496,-1.80569995924804,-0.419730026515323
-3.32975861556152,-0.144324197834411,-2.11313511007728,-0.307435150829249
-3.46402749215721,-0.134268876595686,-2.36670192653029,-0.253566816453009
0.54998534044244,4.01401283259965,-0.0203448752801978,2.3463570512501
1.39445094677817,0.844465606335727,0.912027863817361,0.932372739097559
1.810189091966,0.415738145187834,1.41144164206624,0.499413778248879
2.11382301110982,0.30363391914382,1.77332092701544,0.361879284949204
2.36399885911042,0.250175848000603,2.06745353632256,0.294132609307115
2.58110609645354,0.217107237343113,2.31926987278197,0.251816336459407
2.77469790347437,0.19359180702083,2.54104837849441,0.221778505712447
2.9501847334102,0.175486829935838,2.7398944515341,0.198846073039686
3.11104801857472,0.160863285164513,2.92043090282095,0.180536451286853
3.25972944817268,0.148681429597968,-0.148996522429289,-3.06942742525024
3.39804463801892,0.138315189846231,-1.08825156364448,-0.939255041215187
3.52739962410762,0.129354986088702,-1.55969645737859,-0.471444893734119
3.64891551225744,0.121515888149827,-1.90060005369399,-0.340903596315398
3.76350594043013,0.114590428172688,-2.17891166353161,-0.278311609837618
3.87192820385426,0.108422263424123,-2.4183919871709,-0.239480323639294
-1.07040483220629,-4.94233303606055,-2.63028643525464,-0.211894448083739
-1.77893869661998,-0.708533864413692,-2.82103810195369,-0.190751666699047
-2.13911438902588,-0.360175692405899,-2.99482550525077,-0.173787403297077
-2.40571066785415,-0.266596278828265,-3.15458693502137,-0.159761429770599
-2.62722040051803,-0.221509732663879,-3.30250360931708,-0.147916674295718
-2.82089800981329,-0.193677609295266,-3.44025709213968,-0.137753482822598
-2.99484217445497,-0.173944164641679,-3.56918003617885,-0.128922944039164
-3.15359214392964,-0.158749969474665,-3.6903510935729,-0.121171057394058
0.276009009075151,3.42960115300479,0.888662144084123,4.57901323765703
1.18949849938603,0.913489490310882,1.64254514488558,0.75388300080146
1.6397567822584,0.450258282872364,2.02326459497116,0.38071945008558
1.96569897279393,0.325942190535531,2.30486403162089,0.281599436649729
2.23249780626073,0.266798833466798,2.53864220150112,0.233778169880231
2.46275912391152,0.230261317650796,2.7426968075402,0.20405460603908
2.66709578334719,0.204336659435668,2.92554350441526,0.182846696875052
2.85154340168257,0.184447618335381,3.09199978982169,0.166456285406437
-0.0651478396492706,-2.91669124133184,-0.280735922621366,-3.37273571244306
-1.0226419450151,-0.957494105365832,-1.19025260702336,-0.909516684401995
-1.50308190274932,-0.480439957734218,-1.64313216192522,-0.452879554901859
-1.84848452081804,-0.345402618068723,-1.97212682492445,-0.328994662999234
-2.12948389968419,-0.280999378866147,-2.24175344323049,-0.269626618306039
-2.37076312841577,-0.24127922873158,-2.47449696752216,-0.232743524291663
-0.0884204201684722,2.2823427082473,-0.0223801152453351,2.45211685227682
0.860370054071755,0.948790474240227,0.924292956890167,0.946673072135502
1.36701400785249,0.506643953780738,1.42338805247657,0.499095095586407
1.73196459531173,0.364950587459234,1.78395435337451,0.360566300897935
2.02761002333706,0.29564542802533,2.07687143380784,0.292917080433329
2.28025831623503,0.252648292897973,2.32767525263815,0.250803818830307
2.50253337836787,0.222275062132844,2.548621263786,0.220946011147856
2.70169477314048,0.19916139477261,2.74677823062053,0.198156966834528
0.00767467623301687,-2.69402009690747,2.92673763056299,0.179959399942456
-0.957622957998604,-0.965297634231621,3.09172271647719,0.164985085914208
-1.44963045299887,-0.492007495000271,3.24411803951478,0.152395323037586
-1.80285985953184,-0.353229406532969,3.38575420847079,0.141636168956007
-2.08958610805813,-0.286726248526281,3.5180756222366,0.132321413765817
-2.33528290893226,-0.245696800874134,3.64224635827162,0.124170736035016
-2.55200105700835,-0.216718148076091,-0.823539998401739,-4.46578635667336
-2.7466230227346,-0.194621965726247,-1.59441745134387,-0.770877452942133
-2.92359301474602,-0.176969992011419,-1.98202960279495,-0.387612151451079
-3.08602186551315,-0.162428850767133,-2.26826046582113,-0.286230863026181
-3.23620875919357,-0.150186893680417,-2.50563788196681,-0.237377416145683
0.317617438589739,3.5538261977833,-2.71263910192663,-0.207001219959814
1.22375047777621,0.90613303918647,-2.8979579198566,-0.185318817929974
