bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-45_task-1_bold	0.0011929736842105263	0.011710138736842108	0	20.11396943047495	0.9862020538786277	0.8864348833245382	0.5925	395.4496	0.06553707246241894	11	2.8947368421052633	2.8600374872236336	2.97125	3.0185866666666663	2.590275795004235	0.00802704	0.010709180496633053	0.04489389806985855	380	70	70	38	2.4594217032493195	2.4509999752044678	3.0	3.0	3.299999952316284	18.5465	122.0455	1313.8273	643.0	129028.0	556.0	4572.0	1733.8824	1.1089	4510.5327	13172.5256	12796.0	57172.0	4936.0	22306.0	5202.8036	46.15684366913047
sub-45_task-2_bold	0.00292778364116095	0.003798423034300792	1	21.882030562962957	1.1941059146296304	1.0214185117195766	0.5947	388.5182	0.09992801816073443	32	8.443271767810026	2.7842717293799453	2.89148	2.926686666666667	2.5346485214731698	0.0146608	0.012340283021330833	0.045359909534454346	379	70	70	38	2.4442047355689174	2.4509999752044678	3.0	3.0	3.299999952316284	17.0259	125.1723	1343.5497	648.0	128858.0	559.0	4744.0	1772.5145	1.2456	4489.7575	13159.5227	12768.5	57342.0	4979.0	22323.0	5223.944	64.51451242470648
sub-46_task-1_bold	0.0034146965699208436	0.0062345314775725585	1	26.48352603809524	1.1946562393386242	0.9967464291534396	0.5863	342.0071	0.12968554930471765	63	16.622691292875988	2.7093013259132497	2.6893266666666666	2.7848166666666665	2.6537606444064146	0.0174979	-0.0002726368547882885	0.04249100759625435	379	70	70	38	2.394662606967153	2.4509999752044678	3.0	3.0	3.299999952316284	24.3867	75.423	1213.6225	612.0	132060.0	557.0	4360.0	1583.2901	0.3481	4470.8116	11623.6746	11314.0	54140.0	3707.0	19752.0	4724.6303	49.572731741471216
sub-46_task-2_bold	0.0012803421052631579	0.008573765631578948	0	32.947584438865455	1.1631047275725592	0.969430679340369	0.5867	331.9352	0.2432516222718043	187	49.21052631578947	2.694224053135651	2.68474	2.7546199999999996	2.6433121594069533	0.0422888	0.0006098860176280141	0.04285804182291031	380	70	70	38	2.3610568691765073	2.4509999752044678	3.0	3.0	3.299999952316284	22.9379	79.0871	1231.7443	616.0	132364.0	558.0	4474.0	1599.8584	0.361	4492.3151	11546.7423	11219.0	53836.0	3572.0	19725.0	4751.6415	43.16118499729782
sub-47_task-1_bold	0.0030329473684210526	0.026056594815789473	0	25.15348258817942	0.9365406132717689	0.8694472015831133	0.5555	474.6445	0.14313178265947699	58	15.263157894736842	2.6391532452150295	2.6154333333333333	2.6254566666666665	2.676569735645088	0.00691044	-0.013980193063616753	0.03586401417851448	380	70	70	38	2.8853172107110385	2.4509999752044678	3.0	3.0	3.299999952316284	24.5078	51.893	1087.6956	575.0	139822.0	536.0	3945.0	1397.1897	0.4645	3866.295	12549.7043	12532.0	46378.0	4516.0	19600.0	4343.3231	36.299036998534575
sub-47_task-2_bold	0.007268205804749341	0.017323391635883905	1	27.737040340423306	0.8790926361904758	0.8751994597619053	0.5562	466.642	0.18491462896607475	65	17.150395778364118	2.6624469825867814	2.6644	2.646783333333333	2.676157614427012	0.0474384	-0.014566460624337196	0.03894910588860512	379	70	70	38	2.7765319873070196	2.4509999752044678	3.0	3.0	3.299999952316284	27.6284	55.5271	1114.4473	579.0	139492.0	537.0	4099.0	1461.8808	0.4631	3999.0241	12551.1878	12514.0	46708.0	4224.0	19895.0	4507.0131	37.855435834499076
sub-48_task-1_bold	0.010427255936675461	0.027672572612137205	1	23.010779877936518	1.0670112448941793	0.944258162539683	0.5547	433.4199	0.07067064960798845	15	3.9577836411609497	3.078387994477471	3.058393333333333	3.1290433333333336	3.047727316765746	0.00357333	-0.004502501338720322	0.02671903930604458	379	70	70	38	2.536404048766091	2.4509999752044678	3.0	3.0	3.299999952316284	77.9992	62.6937	1138.3203	584.0	137310.0	538.0	3625.0	1916.6937	0.6227	4246.7381	12512.3063	12167.0	48890.0	4463.0	20952.0	4796.8996	28.534852643031627
sub-48_task-2_bold	0.017882796833773085	0.02307495535620053	1	24.677268976825413	1.0606085752116405	0.9078554775132277	0.5548	430.4898	0.10475856910295389	44	11.609498680738787	2.9984546608082643	3.0068566666666663	3.0105133333333334	2.9779939824247936	0.0107292	-0.003338267095386982	0.026182573288679123	379	70	70	38	2.5086964882820606	2.4509999752044678	3.0	3.0	3.299999952316284	75.2386	64.6478	1148.5239	588.0	137409.0	540.0	3728.0	1897.3531	0.6155	4244.8364	12581.6898	12193.0	48791.0	4501.0	21117.0	4860.2432	33.02742421277799
sub-49_task-1_bold	0.01633171052631579	0.05929413613157895	0	27.415459912269142	0.822944894248021	0.793381749366755	0.5702	491.0836	0.25608164544562806	144	37.89473684210526	2.9999282974809183	2.8043366666666665	3.1532966666666664	3.042151559109421	0.00854687	-0.009840625338256359	0.04690947011113167	380	70	70	38	3.0682732506882657	2.4509999752044678	3.0	3.0	3.299999952316284	34.7988	52.7923	1114.4514	579.0	135691.0	540.0	3844.0	1523.4862	0.6348	3753.8127	13000.8977	12828.0	50509.0	6340.0	20244.0	4180.8118	22.471965182572603
sub-49_task-2_bold	0.009039078947368422	0.036862135184210526	0	35.76156905340369	1.0339836250131922	0.9375039908707126	0.5688	494.1609	0.4088625977570607	224	58.94736842105263	2.932994559460378	2.78049	3.11063	2.907863678381135	0.0141092	-0.008596783503890038	0.04724269360303879	380	70	70	38	3.043993786095147	2.4509999752044678	3.0	3.0	3.299999952316284	39.2276	48.6918	1110.8563	575.0	135766.0	539.0	3819.0	1559.8847	0.7072	3732.8304	12972.0484	12790.0	50434.0	6303.0	20272.0	4201.6752	26.901560705853626
sub-50_task-1_bold	0.01199428947368421	0.017856530105263158	0	22.856058261583108	1.1133494406860165	0.8821045642216353	0.5449	481.7369	0.07153317624668375	21	5.526315789473684	2.8141863760410772	2.886286666666667	2.9808299999999996	2.5754424614565656	0.00647278	-0.007894142530858517	0.04482857137918472	380	70	70	38	2.6552947573646786	2.4509999752044678	3.0	3.0	3.299999952316284	27.4565	42.4199	1006.262	567.0	139848.0	535.0	3348.0	1220.2145	-0.0464	4461.1284	12319.6345	12442.0	46352.0	3222.0	19594.0	4685.6816	42.58005802961998
sub-50_task-2_bold	0.00044833773087071246	0.009312812770448549	1	22.34938184018517	1.1447730913227518	0.9045812341269844	0.5434	477.1796	0.07346170642706594	21	5.54089709762533	2.800235163837678	2.884926666666667	2.9574	2.5583788248463666	0.00935723	-0.006647579371929169	0.04437762498855591	379	70	70	38	2.6075329133180616	2.4509999752044678	3.0	3.0	3.299999952316284	30.8096	42.1583	1016.2323	569.0	140139.0	537.0	3401.0	1254.3081	-0.0596	4526.651	12325.2624	12439.0	46061.0	3057.0	19736.0	4770.3578	55.66209498583339
sub-51_task-1_bold	0.006687105263157895	0.004363025573684211	0	18.96097120815303	1.1420157653825853	0.9964510754089706	0.5605	440.0844	0.05039949856530528	4	1.0526315789473684	3.0803928427477643	3.1078433333333333	3.130153333333333	3.0031818615766275	0.0100111	-0.010147392749786377	0.03220649063587189	380	70	70	38	2.2587235243263546	2.4509999752044678	3.0	3.0	3.299999952316284	51.1114	65.055	1183.8105	618.0	133710.0	571.0	3955.0	1612.8695	0.2709	5511.0026	13367.6386	12967.5	52490.0	3762.0	23254.0	5741.0198	63.660037870751694
sub-51_task-2_bold	0.0040309234828496045	0.004062549071240105	1	19.096598080132264	1.116292428888889	0.984776088756614	0.5602	432.9365	0.05529792877401657	8	2.1108179419525066	3.0635213275783264	3.0905400000000003	3.1005633333333336	2.9994606494016454	0.0102898	-0.008809242397546768	0.03306817263364792	379	70	70	38	2.2427809227681066	2.4509999752044678	3.0	3.0	3.299999952316284	48.7178	65.3987	1174.7564	619.0	133734.0	571.0	3922.0	1562.2415	0.2566	5511.5984	13277.6402	12890.0	52466.0	3644.0	23126.0	5747.2743	62.72892804443836
sub-52_task-1_bold	0.018520131926121373	0.0231523464116095	1	27.78654265539683	1.1458153634391532	0.9926808620634922	0.5689	333.2105	0.14956788484108902	87	22.95514511873351	3.049537489235662	3.0502599999999997	3.090343333333333	3.008009134373652	0.0136621	-0.00024368758022319525	0.04642169922590256	379	70	70	38	2.251175399340374	2.4509999752044678	3.0	3.0	3.299999952316284	41.0282	71.0045	1200.9535	613.0	136077.0	561.0	4048.0	1645.2779	1.1189	4299.0078	11597.6289	11198.0	50123.0	3307.0	20338.0	4974.2407	34.83701404533349
sub-52_task-2_bold	0.0017281052631578945	0.009770477263157894	0	32.89653347277045	1.187275486912929	0.9820796899472292	0.5694	329.1748	0.26614038175711247	196	51.578947368421055	2.9888577917804144	3.017383333333333	3.04199	2.907200042007909	0.0249369	0.0015335527714341879	0.0494135282933712	380	70	70	38	2.257679504070515	2.4509999752044678	3.0	3.0	3.299999952316284	37.9163	71.1025	1219.7079	614.0	136637.0	562.0	4222.0	1681.2886	1.0871	4309.5149	11528.726	11136.0	49563.0	3337.0	20161.0	4932.4484	42.57972676213831
sub-53_task-1_bold	0.01590176315789474	0.009805701421052632	0	18.551154810923496	1.113249218627969	1.0113785921108183	0.5514	482.598	0.11706967180794971	23	6.052631578947368	3.0647022364494703	3.06812	3.1721533333333336	2.9538333760150763	0.00946283	-0.010616500861942768	0.02984464541077614	380	70	70	38	2.5025111602941075	2.4509999752044678	3.0	3.0	3.299999952316284	87.0039	57.0333	1076.7615	599.0	136084.0	556.0	3507.0	1490.4348	0.2802	4910.9584	13144.4672	13149.0	50116.0	3765.0	21860.0	5254.2698	48.76853333204053
sub-53_task-2_bold	0.0006346701846965698	0.006971071134564645	1	18.659117017380957	1.0276516172751324	0.9206991680952379	0.5542	476.3984	0.11237386442827912	26	6.860158311345646	2.9910580947154664	3.0051566666666667	3.0805933333333333	2.8874242841463995	0.00915032	-0.010772090405225754	0.0301060788333416	379	70	70	38	2.5309498915184525	2.4509999752044678	3.0	3.0	3.299999952316284	76.3221	58.2361	1092.6439	603.0	135965.0	559.0	3616.0	1484.0343	0.3348	4842.1079	13166.8709	13167.0	50235.0	3950.0	21794.0	5202.3428	55.709352367557585
sub-54_task-1_bold	0.003570894736842106	0.004927603631578947	0	21.427083027889182	1.1697606478627955	1.0039541576517146	0.5731	364.1581	0.09195998256289026	12	3.1578947368421053	2.466311122703553	2.48206	2.510073333333333	2.406800034777324	0.00863576	-0.007615628652274609	0.043468035757541656	380	70	70	38	2.818166260303357	2.4509999752044678	3.0	3.0	3.299999952316284	29.703	52.2032	1030.7988	581.0	136836.0	543.0	3401.0	1221.3046	0.3822	3509.4599	10996.0045	11088.5	49364.0	3524.0	17326.0	3934.6109	64.25380358006805
sub-54_task-2_bold	0.00035729442970822286	0.0065406132891246685	3	21.160484357074456	1.0367593859574464	0.9159162383244681	0.572	358.5324	0.08908301936725437	11	2.9177718832891246	2.484863951125812	2.49395	2.5248933333333334	2.435748520044103	0.00419017	-0.007246470544487238	0.04443872347474098	377	70	70	38	2.771180019089178	2.4509999752044678	3.0	3.0	3.299999952316284	30.5353	51.5214	1033.6961	582.0	137131.0	544.0	3425.0	1227.2692	0.3054	3565.5758	10931.5169	11026.0	49069.0	3389.0	17352.0	3978.7699	62.19838756136596
sub-55_task-1_bold	0.0056567018469657	0.013977810765171503	1	18.591109439603176	0.9980171533597895	0.9576854065873013	0.589	320.4568	0.06773871686048479	3	0.7915567282321899	2.838982437830167	2.7181866666666665	2.9777	2.8210606468238346	0.00294123	-0.013739892281591892	0.06150568276643753	379	70	70	38	2.6116778966026954	2.4509999752044678	3.0	3.0	3.299999952316284	35.4954	55.4626	1184.1466	586.0	135392.0	545.0	4311.0	1552.1281	0.4648	3663.1467	10570.5316	10492.0	50808.0	3441.0	17205.0	4017.3012	43.20284577878192
sub-55_task-2_bold	0.000566754617414248	0.005066042374670184	1	19.879847672857146	1.0835972644708998	1.0938355473280423	0.5857	320.0157	0.07027804026839804	0	0.0	2.8618283976648073	2.7226	2.99227	2.870615192994424	0.00760344	-0.014505457133054733	0.06281968951225281	379	70	70	38	2.5324176699924013	2.4509999752044678	3.0	3.0	3.299999952316284	34.2194	57.7432	1204.4362	590.0	136084.0	547.0	4436.0	1590.154	0.4667	3787.3291	10660.23	10554.0	50116.0	3213.0	17603.0	4167.5174	65.13631300348788
sub-56_task-1_bold	0.005578970976253299	0.018961513377308708	1	20.08512534039682	1.0552880470634929	0.9478127834656082	0.5483	483.5429	0.10822426105225522	18	4.74934036939314	2.695563547499207	2.7780799999999997	2.7869499999999996	2.5216606424976207	0.00424832	-0.005903962533921003	0.03279753774404526	379	70	70	38	2.906799043708359	2.4509999752044678	3.0	3.0	3.299999952316284	45.1936	34.5419	999.5363	559.0	140232.0	533.0	3370.0	1312.222	0.429	3789.456	12147.7511	12292.0	45968.0	3927.0	18691.0	4228.6605	41.570098110008985
sub-56_task-2_bold	0.005333667546174142	0.015429307889182056	1	21.332177184973535	1.1238628687301582	0.964529637037037	0.5496	483.7933	0.11240283815345964	31	8.179419525065963	2.6623990020395385	2.7125066666666666	2.7540933333333335	2.520597006118616	0.004579	-0.006967521272599697	0.034276582300662994	379	70	70	38	2.932549089556058	2.4509999752044678	3.0	3.0	3.299999952316284	46.9619	36.5799	1016.8167	563.0	140294.0	536.0	3511.0	1330.5573	0.4744	3782.9834	12260.6267	12388.5	45906.0	4133.0	18878.0	4224.4357	48.59383925329894
sub-57_task-1_bold	0.00609	0.007343272894736842	0	16.63903636480211	1.0943817782585747	1.010121186543536	0.5782	387.3509	0.036709798393137774	7	1.8421052631578947	2.917234155054297	2.9709066666666666	2.9488533333333335	2.8319424651628906	0.00641139	-0.00842444971203804	0.040373556315898895	380	70	70	38	2.6721484375678615	2.4509999752044678	3.0	3.0	3.299999952316284	43.9514	67.8836	1246.7985	606.0	135311.0	557.0	4333.0	1872.8064	1.2844	3907.3156	12151.521	11931.0	50889.0	5195.0	19869.0	4464.9027	59.011100409785286
sub-57_task-2_bold	0.0020702638522427444	0.024875644722955146	1	16.156015282645495	0.8607530652380951	0.8465980487301584	0.5794	386.7562	0.055310871248894895	10	2.638522427440633	3.0582699132606703	3.1507566666666666	3.0611833333333336	2.9628697397820116	0.00265515	-0.00891912542283535	0.04018114134669304	379	70	70	38	2.7067991077317983	2.4509999752044678	3.0	3.0	3.299999952316284	43.3225	76.1291	1277.7153	613.0	135679.0	557.0	4523.0	1908.3095	1.0589	3959.072	12235.6105	12065.0	50521.0	5164.0	19861.0	4457.2501	34.9445772068575
sub-58_task-1_bold	0.008981473684210525	0.013775803315789474	0	20.514353385013184	1.0866869055408976	0.912771357229551	0.5815	442.3369	0.07635790296212468	2	0.5263157894736842	3.192446883636086	3.1856733333333334	3.2879400000000003	3.1037273175749247	0.00446695	0.0068298764526844025	0.03313181549310684	380	70	70	38	2.343597151794469	2.4509999752044678	3.0	3.0	3.299999952316284	28.0843	117.9956	1486.0903	659.0	131470.0	574.0	5687.0	2212.1421	0.6377	5514.5867	14406.4857	13855.0	54730.0	5239.0	24795.0	5911.7982	40.25131140195299
sub-58_task-2_bold	0.031031710526315794	0.01873416397368421	0	21.937228285857515	1.1923594720052753	1.0138181156464385	0.5838	432.6466	0.08167522403002331	9	2.3684210526315788	3.2146731462585536	3.215256666666667	3.3258233333333336	3.1029394387756613	0.00639475	0.008085562847554684	0.032733164727687836	380	70	70	38	2.3692680303501357	2.4509999752044678	3.0	3.0	3.299999952316284	27.4134	119.1738	1509.9379	661.0	131609.0	575.0	5859.0	2266.1815	0.4404	5493.3873	14196.4628	13747.0	54591.0	4845.0	24235.0	5802.1608	33.58353374991566
sub-59_task-1_bold	0.005981398416886543	0.012484643852242744	1	19.40393202650793	1.0266361543386244	0.9736816075661368	0.5683	326.0705	0.10667859373123141	24	6.332453825857519	2.4560411222207748	2.5415033333333334	2.5200533333333333	2.306566699995658	0.00653663	-0.0006615659804083407	0.04024679213762283	379	70	70	38	2.5950271489379944	2.4509999752044678	3.0	3.0	3.299999952316284	23.7266	65.1465	1052.9196	585.0	139134.0	537.0	3513.0	1239.5947	0.586	3452.3826	10613.7042	10565.0	47066.0	3131.0	17516.0	4071.2051	43.019600707804784
sub-59_task-2_bold	0.0011262894736842105	0.005179724631578947	0	21.287118685013198	1.073742229287599	0.9734995035092344	0.5646	328.4393	0.12562142445339217	47	12.368421052631579	2.4268065767758773	2.5145466666666665	2.4573033333333334	2.308569730327631	0.0113064	0.0004454383160918951	0.03831244632601738	380	70	70	38	2.552127282916121	2.4509999752044678	3.0	3.0	3.299999952316284	21.7065	63.3208	1056.5869	586.0	139904.0	539.0	3582.0	1246.3382	0.6225	3489.7655	10673.5921	10627.0	46296.0	2963.0	17724.0	4163.9323	58.85342785040848
sub-60_task-1_bold	0.007770078947368422	0.003702580350000001	0	15.970293958496072	1.1558680328496047	1.0668458418469657	0.5569	462.8652	0.04154362642927235	10	2.6315789473684212	2.524838092151142	2.619056666666667	2.6004333333333336	2.3550242764534266	0.018602	0.00297054392285645	0.023366106674075127	380	70	70	38	2.8036276651724457	2.4509999752044678	3.0	3.0	3.299999952316284	25.8775	54.6787	1007.2228	585.0	136902.0	544.0	3277.0	1197.6153	0.3479	4145.0156	12569.5985	12595.0	49298.0	4232.0	19754.0	4492.3484	69.10597472265363
sub-60_task-2_bold	0.006462710526315789	0.017013350157894735	0	17.40493583448548	0.9319479389182058	0.8936231944063329	0.5592	462.0084	0.06344360938902621	26	6.842105263157895	2.5706583954984903	2.6399233333333334	2.6512033333333336	2.420848519828804	0.013375	0.0010959566570818424	0.02383824624121189	380	70	70	38	2.8737240521829523	2.4509999752044678	3.0	3.0	3.299999952316284	24.0118	58.8749	1015.2089	589.0	136867.0	545.0	3323.0	1183.0991	0.3253	4082.1353	12623.9889	12659.0	49333.0	4466.0	19602.0	4405.0408	42.193202706519514
sub-61_task-1_bold	0.007609473684210526	0.010121258105263157	0	21.39776001393141	1.1709191038522433	1.0379188213192612	0.5483	425.692	0.1188697603945053	58	15.263157894736842	2.663157082997209	2.7510133333333333	2.686803333333333	2.5516545823249612	0.0129598	0.002470477716997266	0.016437621787190437	380	70	70	38	2.779892536875922	2.4509999752044678	3.0	3.0	3.299999952316284	39.9619	52.0549	918.8019	561.0	139119.0	521.0	2668.0	1122.4836	0.3457	3622.9847	11633.3138	11566.0	47081.0	4081.0	18626.0	4160.5483	49.43144553923048
sub-61_task-2_bold	0.000771763157894737	0.010795095921052631	0	31.17143556467016	1.1194925899736146	0.9347769792348285	0.5431	414.2143	0.24163167165629384	226	59.473684210526315	2.613248901006814	2.6823	2.6415466666666667	2.5159000363537762	0.0410229	0.0036083089653402567	0.01304539293050766	380	70	70	38	2.702594488057975	2.4509999752044678	3.0	3.0	3.299999952316284	39.2577	51.614	900.5584	563.0	140172.0	523.0	2590.0	1050.913	0.2518	3696.3662	11519.2113	11449.0	46028.0	3751.0	18680.0	4236.2536	47.4891546566505
sub-62_task-1_bold	0.023710949868073882	0.05080452654353562	1	18.510790234523817	0.8920252716402112	0.8868408844973547	0.5587	431.0621	0.08191957625195771	9	2.37467018469657	2.647660517171408	2.5563	2.8701633333333336	2.5165182181808907	0.000736366	-0.011215345934033394	0.04250795394182205	379	70	70	38	2.694740579298921	2.4509999752044678	3.0	3.0	3.299999952316284	25.8671	42.5573	997.1338	574.0	137007.0	542.0	3215.0	1168.7128	0.5406	4021.6743	12020.827	11911.0	49193.0	4118.0	19263.0	4420.0466	21.21712192799896
sub-62_task-2_bold	0.014576622691292876	0.04483052617414249	1	20.072879296666684	0.9019513163492061	0.8727001461904758	0.5585	436.2228	0.13007329214356975	33	8.70712401055409	2.633622941548987	2.50545	2.85084	2.5445788246469614	0.000698223	-0.012702292762696743	0.043355684727430344	379	70	70	38	2.8239992930129336	2.4509999752044678	3.0	3.0	3.299999952316284	24.0066	44.1416	1012.8297	576.0	138138.0	543.0	3304.0	1181.7535	0.556	3903.0893	12166.1421	12039.0	48062.0	4678.0	19132.0	4263.0587	22.63105078577064
sub-63_task-1_bold	0.015906596306068603	0.011386797546174141	1	19.776594262751317	0.9930729554497351	0.8931184105555556	0.5741	487.1903	0.09310780256838445	9	2.37467018469657	2.7956357709746924	2.74321	2.8618366666666666	2.78186064625741	0.002602	-0.004440584219992161	0.032001346349716187	379	70	70	38	2.570994289140541	2.4509999752044678	3.0	3.0	3.299999952316284	65.4831	80.706	1151.5983	606.0	129804.0	547.0	3592.0	1818.5801	0.5501	4833.3716	13802.902	13384.5	56396.0	5541.0	22901.0	5205.9164	47.329085850855336
sub-63_task-2_bold	0.0009325994694960213	0.006010685039787799	3	21.04767775013298	1.151654827792552	0.9681186571542546	0.5735	482.6147	0.11780542452767165	34	9.018567639257295	2.7858597102699654	2.7534833333333335	2.84272	2.761375797476563	0.00653463	-0.0029933901969343424	0.03214999660849571	377	70	70	38	2.5353879031251307	2.4509999752044678	3.0	3.0	3.299999952316284	66.8681	85.3617	1169.5494	612.0	129949.0	549.0	3694.0	1857.087	0.5375	4920.3485	13879.1671	13434.0	56251.0	5549.0	23138.0	5298.5504	58.93233149824664
sub-64_task-1_bold	0.001759447368421053	0.009587614447368421	0	20.62357940255936	1.088648160659631	0.906765605277045	0.5306	496.128	0.04486497348130119	2	0.5263157894736842	2.797015265257812	2.794503333333333	2.9530333333333334	2.643509129106769	0.00269771	-0.008159387856721878	0.028248051181435585	380	70	70	38	2.47207199198447	2.4509999752044678	3.0	3.0	3.299999952316284	37.7887	45.7032	994.3649	574.0	141266.0	540.0	3150.0	1243.8473	0.3348	4611.7877	12986.3458	12785.0	44934.0	3522.0	21684.0	5171.7174	50.806997794657946
sub-64_task-2_bold	0.0016778684210526312	0.00891013152631579	0	20.599678583350922	1.1178176692875983	0.9300979734564638	0.5309	499.7109	0.05197845783223075	3	0.7894736842105263	2.7979391036841235	2.78837	2.95312	2.65232731105237	0.00368859	-0.009477999061346054	0.02943001501262188	380	70	70	38	2.4779656017167797	2.4509999752044678	3.0	3.0	3.299999952316284	35.9693	47.966	1012.3306	577.0	141456.0	542.0	3259.0	1266.5726	0.3715	4637.8852	13121.487	12909.0	44744.0	3634.0	21964.0	5209.4572	52.2712617367506
sub-65_task-1_bold	0.0021217941952506596	0.004428835699208443	1	21.00755080473545	1.1468122654232802	1.0017333451851842	0.5976	340.6756	0.11300987945176703	34	8.970976253298153	3.087334862964424	3.02341	3.2323733333333333	3.006221255559939	0.00787223	-0.01796543598175049	0.05710836872458458	379	70	70	38	2.458100871726028	2.4509999752044678	3.0	3.0	3.299999952316284	45.5711	96.6586	1308.4721	639.0	129253.0	570.0	4391.0	1846.8563	1.1566	4422.1029	12232.9934	11801.0	56947.0	5153.0	20707.0	4800.8186	61.55229248665273
sub-65_task-2_bold	0.00115216	0.00496996184	5	21.910889120614964	1.1452562245187172	0.9783976308823524	0.5943	345.8036	0.10893455136666791	25	6.666666666666667	3.00841041829858	2.9406933333333334	3.124283333333333	2.9602545882290725	0.00723355	-0.014941188506782055	0.04866572096943855	375	70	70	38	2.518582966994219	2.4509999752044678	3.0	3.0	3.299999952316284	48.2972	95.5152	1294.953	642.0	130496.0	574.0	4349.0	1800.4037	0.9635	4391.7088	12314.473	11947.0	55704.0	5157.0	20616.0	4743.4978	62.02242213208228
sub-66_task-1_bold	0.0024128759894459103	0.011503293166226912	1	21.043667091798937	1.0660074045502643	0.9226652329100534	0.5981	367.6477	0.07786065451873304	5	1.3192612137203166	3.2955287240442055	3.2849533333333336	3.28833	3.3133028387992836	0.00504264	-0.028587132692337036	0.054475121200084686	379	70	70	38	2.434507013948423	2.4509999752044678	3.0	3.0	3.3000001907348633	41.7524	123.9537	1533.1376	659.0	128440.0	570.0	5495.0	2662.5179	1.0945	4683.8437	13103.8899	12638.0	57760.0	5376.0	22354.5	5191.1498	44.45089070184622
sub-66_task-2_bold	0.0005129023746701847	0.0051034103430079155	1	21.256470506137553	1.1069389999735448	0.9534979755291013	0.5989	366.3715	0.08728033766144576	12	3.1662269129287597	3.18842478663176	3.18206	3.1727600000000002	3.2104543598952806	0.00849031	-0.02965628355741501	0.054743796586990356	379	70	70	38	2.4436906712715376	2.4509999752044678	3.0	3.0	3.3000001907348633	40.8504	124.1005	1559.5316	661.0	128647.0	572.0	5610.0	2710.8251	1.0757	4630.381	13100.6058	12658.0	57553.0	5399.0	22389.0	5179.825	63.536304915556684
sub-67_task-1_bold	0.011253973684210524	0.01898549202631579	0	19.521300036569933	1.064943729736148	0.9503752977572565	0.5908	424.0628	0.0633404089857014	10	2.6315789473684212	3.0172737515757198	2.996423333333333	3.10681	2.948587921393827	0.00401968	-0.018676450476050377	0.047921471297740936	380	70	70	38	2.717804710470519	2.4509999752044678	3.0	3.0	3.299999952316284	20.6259	91.6638	1369.9909	624.0	132748.0	558.0	5419.0	1887.8908	0.1386	4477.846	12953.9435	12844.5	53452.0	4469.0	20681.0	4726.0128	39.98548529832624
sub-67_task-2_bold	0.007808868421052632	0.02452623744736842	0	21.320584314934024	0.9884520541160958	0.8868837397889185	0.5928	416.8706	0.09567105909829206	32	8.421052631578947	3.0395960750287863	3.019746666666667	3.104623333333333	2.99441822508636	0.00770164	-0.01938682608306408	0.04883015155792236	380	70	70	38	2.7284103753404736	2.4509999752044678	3.0	3.0	3.299999952316284	19.7442	98.1131	1392.7907	630.0	132748.0	559.0	5498.0	1896.6861	0.1291	4485.7831	13001.8294	12872.5	53452.0	4745.0	20782.0	4717.9045	36.69980924855918
